# 內建常用詞表：yumete 分詞器沒有數據時的兜底（Feature #24）。
#
# 格式：一行一條，`詞<TAB>權重`（空格也行）；空行與 `#` 開頭的行跳過。權重是
# 相對詞頻，越大越常見，最大概率分詞路徑用它打分。
#
# **這是兜底，不是主詞典。** 機器上有宇浩數據時（跑過 `scripts/build.sh`），
# `w`／`b`／`e` 這些詞移動與 `:word-show` 的疊層走的是宇浩自己的表：`lang.ywl`
# 是詞庫、`lang.ywtb` 是詞頻、`lang.ygram` 是同一份語料訓出來的模型。使用者也
# 可以在數據目錄放一份更大的 `segmentation.txt` 蓋過本表。
#
# 本表就是「什麼數據都沒有」那一刻剩下的東西——新克隆、第一次跑、CI。
#
# ── 怎麼生成的 ──────────────────────────────────────────────────────────
# 源頭是宇浩語言模型 `data/lang.txt`（2,547,652 條純漢字多字詞，二三四字）。
# 那份表**沒有繁簡標誌**，只有 `詞 ⇥ 權重`；軌是按**字**判出來的，用宇浩自己的
# 三份數據：
#
#   data/simptrad.txt          簡繁對照 → 簡體專用字 2,545（头学）、
#                              繁體專用字 2,980（頭學）、其餘傳承字（眼睛）
#   data/charsets/tai.txt      常用∪次常用國字標準字體表（臺）11,151 字
#   data/charsets/tongfan.txt  通規標準繁体字（大陸標準繁體）8,197 字
#
# 後兩者相減就是字形分歧：台繁專用 337 字（為裡說內吳強）、陸繁專用 283 字
# （爲裏説内吴强）、兩繁共用 2,360 字（頭學進）。於是五軌，判詞由窄到寬、
# 第一條命中即定軌，各軌內部按原詞頻排序取前 N：
#
#   一致     全庫   410,441 條 → 前 25,000，末條權重  1,307   例 眼睛 微笑 酒杯
#   簡      全庫 1,026,592 條 → 前 15,000，末條權重  4,565   例 一个 我们 说道
#   繁      全庫   898,279 條 → 前 15,000，末條權重    593   例 頭髮 進行 美國
#   台繁     全庫   169,824 條 → 前 10,000，末條權重     84   例 因為 這裡 說道
#   通規繁    全庫    42,516 條 → 前 10,000，末條權重      0   例 作爲 這裏 説道
#
# ⚠️ **不能直接取全表前 N 條。** 語料以簡體為主，一刀切下去「抬头」8,108 進表而
# 「抬頭」714 落選，繁體寫作者處處掉回單字。也**不要改成「每個字都在某字集」再取
# 併集**：三個字集在「繁簡一致」那一批上高度重疊，名額 46% 撞車，同樣 907 KB 只換到
# 8,509 條繁體詞（本表 35,000 條）。
#
# 合計 75,000 條、1019 KB；詞長 二34,227／三23,371／四17,388，
# 所以 DP 的 `max_len` 是 4。
#
# ⚠️ **不要手工增刪。** 要換大小就重跑上面那一步改配額；照字形機械折換簡繁是錯的
# （宇浩詞表繁簡各自收，約 1.3% 沒有孿生條目）。
庚午	1945
有所提升	1945
有更高的	1945
東西向	1945
水杯	1945
水溶液	1945
耳光	1945
這讓	1945
食客	1945
中通	1944
乘着	1944
公司法	1944
可塑性	1944
在眼前	1944
墓志	1944
教育管理	1944
某些原因	1944
法律地位	1944
為他們	1944
粘人	1944
坎城影展	1943
塔基	1943
大魔王	1943
扣上	1943
救灾工作	1943
欣然	1943
消化道	1943
看不懂的	1943
範圍包括	1943
鎖定	1943
不管用	1942
交叉的	1942
出擊	1942
多彩	1942
温床	1942
眼霜	1942
遊戲機	1942
都有些	1942
創作歌手	1941
圓環	1941
地中海的	1941
天主堂	1941
女主人	1941
對自己的	1941
悠悠	1941
所以然	1941
打我	1941
抽到	1941
星辰大海	1941
杜撰	1941
此文章	1941
生物武器	1941
男排	1941
留白	1941
被引入	1941
親友	1941
剥削者	1940
或不	1940
文憑	1940
最大城市	1940
漢朝	1940
特洛夫	1940
老婆的	1940
辦公	1940
進度	1940
主心骨	1939
但一旦	1939
兩艘	1939
收容所	1939
運輸機	1939
部分和	1939
静坐	1939
體力	1939
兩屆	1938
古力	1938
告急	1938
審訊	1938
是否值得	1938
本影	1938
管理好	1938
酵素	1938
酸的	1938
阿隆索	1938
一般情况	1937
五元	1937
刺猬	1937
安全部	1937
將自己的	1937
易地	1937
更加清晰	1937
有人要	1937
波斯人	1937
傳染性	1936
前些日子	1936
和你一起	1936
更有趣	1936
河西走廊	1936
男配角	1936
短路	1936
農作物	1936
邦聯	1936
上周末	1935
充分尊重	1935
内容涉及	1935
多樣	1935
就職	1935
時許	1935
曾獲得	1935
消失在	1935
訂購	1935
陣列	1935
並曾	1934
傻白甜	1934
可能也是	1934
喀山	1934
太短	1934
握住	1934
普遍提高	1934
最崇高	1934
甚至把	1934
第二座	1934
該季	1934
防疫工作	1934
青睞	1934
一道道	1933
動力學	1933
我常常	1933
清香	1933
被政府	1933
但是呢	1932
反派角色	1932
在支持	1932
字段中	1932
我院	1932
收藏品	1932
早逝	1932
法學	1932
笑道	1932
英杰	1932
要掌握	1932
轉型為	1932
領取	1932
麥當勞	1932
一片片	1931
博格	1931
在有些	1931
完全理解	1931
我是真的	1931
柴灣	1931
流露	1931
用得上	1931
西郊	1931
連鎖	1931
三字	1930
中國國家	1930
在西北	1930
戰神	1930
採訪時	1930
支前	1930
相應的	1930
而起	1930
他爸	1929
保留着	1929
偵察	1929
協同	1929
塞西	1929
性冷淡	1929
新道路	1929
植物油	1929
港口城市	1929
百斤	1929
自然也就	1929
三明	1928
五十多	1928
但尚未	1928
全要素	1928
公眾假期	1928
内疚	1928
副院長	1928
在努力	1928
在黑暗中	1928
多路	1928
已故的	1928
拉扯	1928
文中的	1928
琴科	1928
誕下	1928
三步走	1927
優點	1927
勁歌金曲	1927
可悲	1927
换届	1927
民革中央	1927
永定	1927
祖上	1927
被爆	1927
這樣做	1927
不值	1926
不好用	1926
係數	1926
其他工作	1926
吵架的	1926
奧匈帝國	1926
我站在	1926
救下	1926
新修	1926
易信	1926
暗影	1926
變異	1926
輾轉	1926
加息	1925
她知道	1925
我根本	1925
搜索算法	1925
新移民	1925
温水	1925
縱向	1925
而當時	1925
膀胱	1925
與他們	1925
茨城	1925
跋涉	1925
黨中央	1925
一幅幅	1924
再起	1924
北京政府	1924
扶着	1924
提高自身	1924
損傷	1924
最喜愛	1924
河源	1924
社交圈	1924
通信工程	1924
那款	1924
下葬	1923
不增加	1923
中區	1923
多寡	1923
心底	1923
最令	1923
最方便	1923
會議中	1923
男盆友	1923
癸未	1923
衣服上	1923
香港小姐	1923
一半是	1922
上完	1922
中石油	1922
但比	1922
原野	1922
又没	1922
可配置	1922
多生	1922
女藝人	1922
左營	1922
殘留	1922
海嘯	1922
淮海	1922
烹飪	1922
經常在	1922
躲藏	1922
伸延	1921
各區	1921
思考方式	1921
死角	1921
殊榮	1921
溫室氣體	1921
省人大	1921
看一些	1921
退却	1921
你我	1920
公視	1920
土地革命	1920
完全沒有	1920
布吉	1920
德宏	1920
新鮮度	1920
武德	1920
法式	1920
海岬	1920
猛虎	1920
生根	1920
重要的事	1920
黄豆	1920
之徒	1919
京劇	1919
你的孩子	1919
分發	1919
改隸	1919
放肆	1919
政法委	1919
比它	1919
犯罪者	1919
用兵	1919
自己可以	1919
送温暖	1919
高中三年	1919
交税	1918
他所在	1918
你想象	1918
却以	1918
受歡迎	1918
埃及人	1918
孔子的	1918
工作忙	1918
探員	1918
特殊教育	1918
甚至能	1918
算的	1918
羅納	1918
美國聯邦	1918
負於	1918
轉會費	1918
阿拉善	1918
二戰期間	1917
受封	1917
囚徒	1917
在白天	1917
用字	1917
蚯蚓	1917
變形金剛	1917
黑卡	1917
不存	1916
是非洲	1916
民眾黨	1916
睡衣	1916
追授	1916
金田	1916
九十六	1915
以偏概全	1915
减到	1915
多想	1915
索道	1915
統治時期	1915
黑心	1915
之後又	1914
之罪	1914
你能够	1914
全站	1914
喝彩	1914
大林	1914
政治大學	1914
格拉德	1914
正午	1914
歷官	1914
英宗	1914
轉動	1914
重要工具	1914
革命文物	1914
上搜索	1913
其它地方	1913
加倍努力	1913
我爸的	1913
男子單打	1913
病魔	1913
航拍	1913
阿拔斯	1913
一要	1912
七十六	1912
不能忍	1912
他曾經	1912
信箱	1912
吃上	1912
外野手	1912
年化	1912
影帝	1912
日活	1912
相處	1912
神盾局	1912
不同方式	1911
倒戈	1911
吉野	1911
同一年	1911
往西	1911
摘掉	1911
每桶	1911
清的	1911
相互交流	1911
租房子	1911
需要加强	1911
一坨	1910
信佛	1910
多首	1910
我一眼	1910
政事	1910
文件操作	1910
杜邦	1910
東洋	1910
至少我	1910
西街	1910
設計者	1910
跳下	1910
附着	1910
世襲	1909
受傷的	1909
吃猪肉	1909
并添加	1909
政策文件	1909
每件	1909
為該	1909
製造出	1909
近鐵	1909
都未	1909
中立政策	1908
人民性	1908
保密局	1908
再走	1908
吉布森	1908
寄予厚望	1908
待到	1908
持卡人	1908
是不是就	1908
有效防止	1908
縣份	1908
上篇	1907
小秘密	1907
就找	1907
布告	1907
應為	1907
没人看	1907
甜蜜的	1907
第三任	1907
胸肌	1907
衍生型	1907
豪華	1907
達到了	1907
你最好	1906
做决定	1906
塔尼亞	1906
建州	1906
很酷的	1906
此番	1906
洲際	1906
溫暖	1906
編排	1906
不抓	1905
也未能	1905
事變	1905
互相支援	1905
人人都是	1905
兩組	1905
其作用	1905
政府官員	1905
極具	1905
河上游	1905
猜測	1905
硫磺	1905
系列電影	1905
航廈	1905
議案	1905
踢足球	1905
九九	1904
他也在	1904
利馬	1904
原配	1904
又得	1904
呵呵呵呵	1904
她那	1904
打怪	1904
淪為	1904
看得我	1904
自主品牌	1904
逆境	1904
香港同胞	1904
世俗化	1903
僅剩	1903
各部委	1903
在歷史上	1903
基因工程	1903
大洲	1903
宗教自由	1903
很羡慕	1903
必看	1903
替我	1903
機種	1903
男性朋友	1903
算算	1903
退步	1903
一是在	1902
在靠近	1902
建立一支	1902
從小就	1902
操作性	1902
施壓	1902
最長	1902
殺青	1902
精兵	1902
藤田	1902
不屑于	1901
分期分批	1901
多花	1901
大尺度	1901
我朝	1901
押送	1901
插入的	1901
本尊	1901
標準化	1901
男子團體	1901
西門	1901
主要方法	1900
任何信息	1900
反查	1900
天宇	1900
就好啦	1900
幼魚	1900
文件加密	1900
未獲	1900
海波	1900
若以	1900
近藤	1900
降班	1900
高可用性	1900
不擅長	1899
偕同	1899
公共衛生	1899
單場	1899
容易理解	1899
酒的	1899
重大成果	1899
一起吃	1898
上課	1898
半年内	1898
害死	1898
很有效	1898
按人口	1898
文成	1898
油麻地	1898
球員生涯	1898
藉口	1898
覆盖全国	1898
阿奇	1898
俱樂部的	1897
周全	1897
始末	1897
實務	1897
從中	1897
敵人的	1897
聽聞	1897
一石	1896
净增	1896
初入	1896
排他性	1896
排名第四	1896
明報	1896
是不好的	1896
没太大	1896
火眼	1896
薄薄的	1896
街站	1896
不常	1895
世界人口	1895
但這	1895
住處	1895
傳染病	1895
刊載	1895
却比	1895
异性朋友	1895
拍完	1895
敬老院	1895
末代	1895
流式	1895
知道是	1895
福山	1895
脚踏	1895
主要作品	1894
低分辨率	1894
你没	1894
叫停	1894
器皿	1894
密西根	1894
巴頓	1894
快速提升	1894
成行	1894
持續到	1894
早睡早起	1894
明成祖	1894
相互的	1894
票價	1894
考勤	1894
三九	1893
争得	1893
民族自治	1893
舒曼	1893
非零	1893
他首次	1892
你的情况	1892
决定因素	1892
可不	1892
唏嘘	1892
國際社會	1892
我覺得	1892
排除在外	1892
文明程度	1892
新的要求	1892
羅伊	1892
都值得	1892
在境内	1891
女子雙打	1891
最精彩的	1891
甲乙	1891
自稱為	1891
鑑定	1891
三女	1890
上周五	1890
但那	1890
前一	1890
動漫	1890
去年九月	1890
可循	1890
吃透	1890
四百八十	1890
因有	1890
奔跑吧	1890
月食	1890
村花	1890
泡在	1890
消防救援	1890
爭執	1890
裁判官	1890
避開	1890
銅像	1890
鍵盤	1890
雌雄	1890
革命工作	1890
中天	1889
其它一些	1889
反手	1889
套上	1889
想想自己	1889
操作者	1889
整理好	1889
最後一場	1889
烤烟	1889
監察院	1889
粗體	1889
精湛	1889
航路	1889
動畫師	1888
多利	1888
拿到手	1888
是非法	1888
西川	1888
警備	1888
食欲	1888
丙辰	1887
加劇	1887
吸引眼球	1887
填平	1887
黑豹	1887
不减	1886
不利因素	1886
利潤	1886
埋下	1886
很清楚的	1886
理工學院	1886
科班	1886
突厥人	1886
也没有人	1885
人不	1885
很早以前	1885
我部	1885
棍棒	1885
法共	1885
製造業	1885
跟帖	1885
返工	1885
銀河系	1885
飛馬	1885
在大阪	1884
比數	1884
深信不疑	1884
第六期	1884
設計了	1884
零六	1884
他是不是	1883
便捷性	1883
兩者的	1883
因被	1883
大乘佛教	1883
天上的	1883
思想解放	1883
機上	1883
答道	1883
肝炎	1883
被取代	1883
韵母	1883
二丁目	1882
二五	1882
整型	1882
文内	1882
競技	1882
能力很强	1882
裝甲師	1882
中增加	1881
你方	1881
城中村	1881
就把我	1881
插播	1881
更衣室	1881
福清	1881
科考	1881
自己找	1881
誤差	1881
革命道路	1881
靴子	1881
飲酒	1881
一子	1880
一定不能	1880
世界文化	1880
仿生	1880
但當	1880
博通	1880
吃不到	1880
合併後	1880
將該	1880
德魯	1880
思維	1880
意欲	1880
推斷	1880
有提到	1880
有限度	1880
橫掃	1880
真是太	1880
羔羊	1880
西北方	1880
跟踪器	1880
魔術師	1880
主控	1879
今年六月	1879
在市中心	1879
在想	1879
在追求	1879
宜人	1879
并提交	1879
抗戰	1879
故有	1879
禁不住	1879
紅雀	1879
而不必	1879
蛋白粉	1879
赫兹	1879
越秀	1879
醫療保險	1879
不抽烟	1878
很接近	1878
甜美	1878
石油石化	1878
穴位	1878
第二十九	1878
迴旋	1878
達拉斯	1878
陡峭的	1878
塞音	1877
官立	1877
快充	1877
我不管	1877
振武	1877
排泄	1877
於中國	1877
爆米花	1877
特種	1877
玻尿酸	1877
道中	1877
一起住	1876
不匿名	1876
中部省份	1876
城址	1876
塔身	1876
户籍人口	1876
日本各地	1876
經文	1876
經濟活動	1876
他更	1875
你懂得	1875
你老婆	1875
使他們	1875
備忘錄	1875
内控	1875
小四	1875
急躁	1875
挂靠	1875
智慧交通	1875
查一下	1875
海倫	1875
用房	1875
知之甚少	1875
視訊	1875
誤解	1875
金牛	1875
高配	1875
參軍	1874
明媚	1874
此操作	1874
突然被	1874
下榻	1873
主要采用	1873
仍在使用	1873
僉事	1873
取締	1873
士兵在	1873
奇人	1873
定居點	1873
我呢	1873
核心理念	1873
毛色	1873
没人管	1873
狡猾的	1873
聊起	1873
三套	1872
嚴格的	1872
圈粉	1872
守城	1872
就叫做	1872
後宮	1872
得手	1872
摘取	1872
澀谷	1872
激戰	1872
甘肅	1872
白衣	1872
蛇口	1872
轉至	1872
那股	1872
陪他	1872
一些城市	1871
一年就	1871
中國文化	1871
人的想法	1871
依附于	1871
凍結	1871
左移	1871
排第一	1871
螳螂	1871
但往往	1870
切削	1870
匠人	1870
吩咐	1870
操的	1870
没有固定	1870
首都圈	1870
不想做	1869
中文字幕	1869
全在	1869
北行	1869
在全球的	1869
學運	1869
就往	1869
海濱	1869
花花	1869
週年紀念	1869
重慶市	1869
不同位置	1868
世界大學	1868
使用技巧	1868
十有八九	1868
奈米	1868
會考	1868
相撲	1868
祖國	1868
證明了	1868
越接近	1868
金德	1868
開戰	1868
作品之一	1867
候選	1867
内存分配	1867
友誼賽	1867
可與	1867
同族	1867
所有功能	1867
木炭	1867
污染源	1867
河南的	1867
發起的	1867
碰瓷	1867
被定罪	1867
誤以為	1867
返國	1867
味精	1866
地鐵站	1866
大半夜	1866
容易引起	1866
少年宫	1866
戈特	1866
新版的	1866
有效保障	1866
機翼	1866
短程	1866
衰竭	1866
駕崩	1866
丈母娘	1865
十元	1865
在福州	1865
大溪	1865
座位上	1865
撕毁	1865
晋南	1865
核心部分	1865
渭南	1865
削減	1864
外太空	1864
奪走	1864
孝宗	1864
想一下	1864
抱住	1864
易到	1864
更改為	1864
歡樂	1864
流浪者	1864
當時他	1864
維特	1864
藉以	1864
主簿	1863
之變	1863
他現在	1863
决算	1863
在戰鬥中	1863
小而	1863
相比起	1863
翻来覆去	1863
蘇門答臘	1863
交談	1862
危房	1862
場均	1862
它不	1862
時隔	1862
積極參與	1862
絕大部分	1862
自己决定	1862
萬日圓	1862
號誌	1862
遭遇到	1862
鄰國	1862
開發出	1862
一束	1861
下一秒	1861
中描述的	1861
援軍	1861
整季	1861
最繁忙	1861
水桶	1861
海爾	1861
由于他	1861
發射的	1861
一直使用	1860
兩邊	1860
兼職	1860
天使的	1860
妥善安排	1860
守在	1860
對流	1860
投放的	1860
探險家	1860
暴躁	1860
維尼亞	1860
花招	1860
雜誌的	1860
魔咒	1860
下吧	1859
他父母	1859
四中	1859
慰藉	1859
戒備	1859
把目光	1859
招新	1859
接收端	1859
永祿	1859
物理地址	1859
甚是	1859
第二場	1859
統帥	1859
華南	1859
露娜	1859
首先想到	1859
你正在	1858
判例	1858
北緯	1858
可能因	1858
安葬在	1858
宣告成立	1858
就非常	1858
我基本	1858
我就在	1858
新南	1858
晋中	1858
梧州	1858
氪金	1858
激進	1858
食肆	1858
三百年	1857
不拿	1857
但即使	1857
大白菜	1857
套利	1857
平江	1857
并要	1857
第四屆	1857
老天	1857
開工	1857
串口	1856
你猜	1856
可以讓	1856
城市生活	1856
接觸到	1856
支付卡	1856
政府提供	1856
東路	1856
臺北市立	1856
顆粒	1856
不但不	1855
不如意	1855
刺激性	1855
同類	1855
多支	1855
寫的	1855
建立信任	1855
德蘭	1855
我大一	1855
敢不敢	1855
有過	1855
能够完成	1855
腐敗	1855
薯片	1855
有多强	1854
空洞的	1854
組長	1854
胞弟	1854
被評為	1854
配戴	1854
首季	1854
不顧	1853
典雅	1853
卵巢	1853
多人次	1853
温馨提示	1853
炫技	1853
聯賽球隊	1853
青海湖	1853
題目	1853
不可描述	1852
今早	1852
位列第	1852
史達林	1852
吃人	1852
合作關係	1852
喀土穆	1852
固體	1852
多吉	1852
很享受	1852
暗暗	1852
福建的	1852
管控措施	1852
被偷	1852
解包	1852
音位	1852
龜山	1852
八十多	1851
在全國	1851
在現代	1851
奥斯特	1851
搞不清楚	1851
此校	1851
住客	1850
切不可	1850
堅守	1850
對外開放	1850
尚待	1850
尾翼	1850
川西	1850
救生艇	1850
梧桐	1850
機械人	1850
永春	1850
泛民主派	1850
球團	1850
目下	1850
臆想	1850
被廢除	1850
二枚	1849
再分配	1849
可享受	1849
扶手	1849
放逐	1849
民粹	1849
童工	1849
等概念	1849
被孤立	1849
被完全	1849
開始使用	1849
一起做	1848
丁卯	1848
冷的	1848
右布政使	1848
和男生	1848
坪村	1848
埃森哲	1848
幻想的	1848
沒收	1848
皇甫	1848
考驗	1848
交易日	1847
交通便利	1847
以及用户	1847
低溫	1847
功績	1847
大洪水	1847
奥利弗	1847
山達基	1847
打垮	1847
新一	1847
有共同	1847
有高度	1847
每天早晨	1847
甲組聯賽	1847
男人和	1847
破解版	1847
量身	1847
需要去	1847
首富	1847
一有	1846
不奇怪	1846
也一定	1846
令人不安	1846
接着是	1846
毅然决然	1846
沙烏地阿	1846
法輪功	1846
注明原文	1846
要能	1846
角力	1846
變速箱	1846
開場	1846
首都北京	1846
高一些	1846
之策	1845
全身的	1845
努力做好	1845
在以往	1845
手語	1845
斜率	1845
由于我	1845
自稱是	1845
透明化	1845
不想去	1844
不是很高	1844
亞倫	1844
共祝	1844
咪咪	1844
小片	1844
并且由于	1844
彈性	1844
接的	1844
核安全	1844
特警	1844
行宫	1844
車內	1844
那種	1844
陰影	1844
以自身	1843
和弟弟	1843
地勢	1843
夏目	1843
懈怠	1843
抗議活動	1843
招黑	1843
搖滾樂團	1843
最富有	1843
有法可依	1843
水汽	1843
沉積物	1843
猪圈	1843
相對式	1843
紫金山	1843
處境	1843
記錄了	1843
那時	1843
先進	1842
入籍	1842
小分子	1842
屋内	1842
政企客户	1842
方式不同	1842
法國人	1842
泰和	1842
能完成	1842
避免在	1842
非常值得	1842
因疫情	1841
太白	1841
安全模式	1841
很久之前	1841
整改措施	1841
星團	1841
正式啟用	1841
盗刷	1841
能否在	1841
致電	1841
車資	1841
三百一十	1840
下使用	1840
任何事	1840
名城	1840
就立刻	1840
巡天	1840
意味着你	1840
狸藻	1840
磐石	1840
縣議員	1840
聖座	1840
與社會	1840
被打倒	1840
迷路	1840
雇工	1840
一些事	1839
可以再	1839
名字中	1839
吹得	1839
將它	1839
廣播節目	1839
我心中的	1839
斯人	1839
獨家	1839
腹鰭	1839
視野	1839
角龍	1839
該遊戲	1839
講談社	1839
送走	1839
重要事件	1839
下一站	1838
但今天	1838
作成	1838
參謀	1838
口香糖	1838
我心	1838
接班	1838
控制系統	1838
政府軍	1838
智慧化	1838
歐洲人	1838
油的	1838
法蘭克福	1838
第十五届	1838
美版	1838
衛冕	1838
卻發現	1837
各公司	1837
大刀	1837
妊娠	1837
幾次	1837
晶晶	1837
仁慈	1836
俄亥俄	1836
做安全	1836
可以說是	1836
土地利用	1836
契機	1836
寄送	1836
志成	1836
析置	1836
汶川地震	1836
火光	1836
道格	1836
馬公	1836
黑掉	1836
古堡	1835
女子單打	1835
對香港	1835
强有力	1835
抗大	1835
本作中	1835
武者	1835
猪八戒	1835
白水	1835
組成了	1835
自動化	1835
都有一些	1835
一定可以	1834
地瓜	1834
有形	1834
火星上	1834
著名人士	1834
表達了	1834
逼格高	1834
青年男女	1834
風景	1834
不可逆	1833
不同人	1833
可逆	1833
吃狗肉	1833
密布	1833
就跟着	1833
打在	1833
抹去	1833
接通	1833
收集整理	1833
是存在	1833
每人每年	1833
没考上	1833
穿高跟鞋	1833
紹爾	1833
起先	1833
三桂	1832
保持中立	1832
拉法	1832
海藻	1832
痛心	1832
税金	1832
第十五次	1832
能源公司	1832
與法國	1832
英文名稱	1832
車長	1832
近代化	1832
人民健康	1831
列車服務	1831
可以添加	1831
好感度	1831
民政局	1831
狼的	1831
瞭解	1831
神族	1831
童子	1831
而這	1831
被交易	1831
重金屬	1831
並且是	1830
九個	1830
偷襲	1830
刊行	1830
國家元首	1830
所以想	1830
清末民初	1830
美援	1830
肥猪	1830
起哄	1830
農產品	1830
音樂專輯	1830
奉旨	1829
最北端	1829
材料中	1829
由他	1829
發送	1829
而將	1829
自治省	1829
基本方略	1828
多喝水	1828
容易上手	1828
教團	1828
文采	1828
星光大道	1828
超能	1828
重大改革	1828
集中於	1828
電影獎	1828
電視頻道	1828
預留	1828
不自由	1827
克勞德	1827
刀刃	1827
分兵	1827
南南西	1827
已删除	1827
排放的	1827
最近有	1827
某人的	1827
溪水	1827
下野	1826
不均匀	1826
到底要	1826
則稱為	1826
前三位	1826
參加過	1826
很佩服	1826
批注	1826
改動	1826
清乾隆	1826
第八批	1826
老太	1826
該作品	1826
諸葛亮	1826
停車站	1825
商代	1825
查詢	1825
没有道理	1825
洗劫	1825
硬化	1825
空位	1825
第二十二	1825
要是你	1825
伊朗核	1824
多次被	1824
完蛋	1824
很期待	1824
或作	1824
提供支撑	1824
為當時	1824
皇城	1824
人没有	1823
或者叫	1823
戴姆勒	1823
擊破	1823
未到	1823
本作品	1823
果真	1823
梅洛	1823
真人版	1823
胸襟	1823
這年	1823
但這些	1822
十個	1822
友善的	1822
可以用來	1822
四條	1822
子句	1822
所持有的	1822
毒液	1822
法乙	1822
茂名	1822
起色	1822
退税	1822
首航	1822
又比如	1821
哼哼	1821
學術界	1821
年卡	1821
彩色的	1821
施行的	1821
没有多大	1821
趁早	1821
韋伯	1821
龍類	1821
共商共建	1820
内河	1820
利在	1820
古筝	1820
固然是	1820
國泰	1820
宋史	1820
就成	1820
慘敗	1820
攻擊的	1820
比基尼	1820
端倪	1820
聯合政府	1820
處置	1820
運載火箭	1820
七十四	1819
上書	1819
不是很懂	1819
主辦單位	1819
乙組	1819
去追	1819
布列	1819
康塔爾	1819
建昌	1819
建明	1819
形成一個	1819
我啊	1819
打起	1819
果不其然	1819
無力	1819
石榴	1819
職能	1819
蛋黄	1819
遛狗	1819
並指	1818
充分展示	1818
大專	1818
宣佈將	1818
并不在	1818
新工人	1818
新引擎	1818
旨意	1818
現在是	1818
窑洞	1818
退路	1818
去外地	1817
專為	1817
福林	1817
聰明	1817
談論	1817
不夠	1816
你呢	1816
全屏	1816
摩納哥	1816
攀枝花	1816
最幸福的	1816
沙石	1816
艾拉	1816
設置的	1816
阿勒泰	1816
頭顱骨	1816
今晚的	1815
伯伯	1815
信賴	1815
删去	1815
在酒店	1815
客源	1815
建文	1815
很快被	1815
手冊	1815
横穿	1815
池中	1815
没到	1815
臉部	1815
高壓	1815
三尺	1814
但似乎	1814
公民黨	1814
分配方式	1814
利害	1814
四十六年	1814
就不必	1814
政治事件	1814
物理内存	1814
安西	1813
室友的	1813
對偶	1813
快快	1813
左脚	1812
已能	1812
已開始	1812
平均每户	1812
德華	1812
有没有用	1812
福安	1812
紅白	1812
丢下	1811
初夏	1811
各位大神	1811
喜悦的	1811
怒江	1811
晋城	1811
此法	1811
燕京	1811
特有種	1811
等國	1811
而是你	1811
跟着我	1811
人太多	1810
修葺	1810
列日	1810
導向	1810
屋敷	1810
托人	1810
文森特	1810
新黨	1810
最後一位	1810
柯西金	1810
氣球	1810
洗澡的	1810
祛痘	1810
維生素	1810
自我管理	1810
要小心	1810
逃犯條例	1810
高速鐵路	1810
嗜好	1809
外戚	1809
戰區	1809
手工操作	1809
手拉手	1809
新婚	1809
月活	1809
臺灣人	1809
良好形象	1809
草原的	1809
主要方式	1808
也宣布	1808
休士頓	1808
全球安全	1808
其他角色	1808
喘息	1808
報名	1808
大踏步	1808
寄予	1808
小學校	1808
工作重心	1808
很快就能	1808
抛售	1808
格瓦拉	1808
武夷山	1808
漁船	1808
薪資	1808
要是有	1808
這批	1808
降為	1808
鳥取	1808
一些看法	1807
人民内部	1807
信令	1807
修改成	1807
勁爆	1807
可能是在	1807
合戰	1807
品牌商	1807
哈哈大笑	1807
喵喵	1807
地方都	1807
心生	1807
最靠近	1807
自己看	1807
量刑	1807
七倍	1806
健康有序	1806
全書	1806
前傳	1806
副部長	1806
南城	1806
在相同	1806
執行董事	1806
明初	1806
流亡政府	1806
短時間內	1806
窗口期	1806
老夫	1806
超速	1806
雄的	1806
上海申花	1805
勺子	1805
山梨	1805
快速公路	1805
會變成	1805
籌款	1805
聲演	1805
非常强	1805
不能和	1804
你男友	1804
供給	1804
兩架	1804
初始值	1804
各族各界	1804
坑道	1804
城市交通	1804
常常在	1804
憋着	1804
扎西	1804
斯密	1804
斯普林	1804
都不重要	1804
頂尖	1804
一百斤	1803
主要提供	1803
仍舊	1803
全有	1803
唱得	1803
娘炮	1803
漫畫中	1803
第四大	1803
郵票	1803
金水	1803
交易中心	1802
内因	1802
尤其要	1802
成人教育	1802
提供有效	1802
斥資	1802
獲得冠軍	1802
直到最近	1802
英德	1802
附近海域	1802
之孫	1801
凉爽	1801
國人	1801
基洛夫	1801
大賽冠軍	1801
山岳	1801
平原上	1801
所創作	1801
有子	1801
第四張	1801
肉的	1801
訂立	1801
丁酉	1800
六七十	1800
和照片	1800
四十多年	1800
外因	1800
大概需要	1800
就不好	1800
就不存在	1800
百強	1800
耶穌基督	1800
能跟	1800
韓戰	1800
五子	1799
他們將	1799
公斤級	1799
南澳	1799
可就	1799
少見	1799
所追求的	1799
掠食者	1799
政工	1799
涪陵	1799
第四版	1799
西恩	1799
逐月	1799
一切事物	1798
初步建立	1798
同好	1798
吸引用户	1798
大陸的	1798
州首府	1798
旅途中	1798
猛禽	1798
直率	1798
租戶	1798
虎符	1798
之始	1797
侯亮平	1797
傾向於	1797
先頭	1797
兩倍	1797
定金	1797
拉薩	1797
文化内涵	1797
旅游部	1797
羰基	1797
一律平等	1796
初始的	1796
到高中	1796
售價	1796
在男子	1796
城市治理	1796
存在分歧	1796
愛好	1796
精確	1796
花哨	1796
作假	1795
念頭	1795
情境下	1795
流落	1795
流行性	1795
風俗	1795
一男一女	1794
人很少	1794
他立即	1794
